Date, AAPL, MSFT,BIDU
2020-06-25 00:00:00,,,123.7300033569336
2020-06-26 00:00:00,,,121.80000305175781
2020-06-29 00:00:00,,,121.29000091552734
2020-06-30 00:00:00,,,119.88999938964844
2020-07-01 00:00:00,,,120.62999725341797
2020-07-02 00:00:00,,,123.30000305175781
2020-07-06 00:00:00,,,132.92999267578125
2020-07-07 00:00:00,,,127.83000183105469
2020-07-08 00:00:00,,,130.63999938964844
2020-07-09 00:00:00,,,132.52999877929688
2020-07-10 00:00:00,,,132.3300018310547
2020-07-13 00:00:00,,,127.83999633789062
2020-07-14 00:00:00,,,125.48999786376953
2020-07-15 00:00:00,,,125.05000305175781
2020-07-16 00:00:00,,,123.43000030517578
2020-07-17 00:00:00,,,122.7699966430664
2020-07-20 00:00:00,,,124.3499984741211
2020-07-21 00:00:00,,,125.22000122070312
2020-07-22 00:00:00,,,122.75
2020-07-23 00:00:00,,,121.0999984741211
2020-07-24 00:00:00,,,119.0199966430664
2020-07-27 00:00:00,,,115.86000061035156
2020-07-28 00:00:00,,,115.69000244140625
2020-07-29 00:00:00,,,119.81999969482422
2020-07-30 00:00:00,,,118.0
2020-07-31 00:00:00,,,119.4000015258789
2020-08-03 00:00:00,,,120.55000305175781
2020-08-04 00:00:00,,,126.66999816894531
2020-08-05 00:00:00,,,125.8499984741211
2020-08-06 00:00:00,,,125.58000183105469
2020-08-07 00:00:00,,,125.0
2020-08-10 00:00:00,,,125.05999755859375
2020-08-11 00:00:00,,,124.5999984741211
2020-08-12 00:00:00,,,126.11000061035156
2020-08-13 00:00:00,,,124.56999969482422
2020-08-14 00:00:00,,,116.73999786376953
2020-08-17 00:00:00,,,123.91999816894531
2020-08-18 00:00:00,,,124.19999694824219
2020-08-19 00:00:00,,,122.70999908447266
2020-08-20 00:00:00,,,123.4800033569336
2020-08-21 00:00:00,,,122.44999694824219
2020-08-24 00:00:00,,,122.87999725341797
2020-08-25 00:00:00,,,125.69999694824219
2020-08-26 00:00:00,,,127.47000122070312
2020-08-27 00:00:00,,,127.25
2020-08-28 00:00:00,,,129.0
2020-08-31 00:00:00,,,124.56999969482422
2020-09-01 00:00:00,,,126.93000030517578
2020-09-02 00:00:00,,,124.26000213623047
2020-09-03 00:00:00,,,121.41999816894531
2020-09-04 00:00:00,,,122.87000274658203
2020-09-08 00:00:00,,,119.30999755859375
2020-09-09 00:00:00,,,119.4000015258789
